Day,bikes_hired,year,month,date,day_of_week,season,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,Rain,Fog,Thunderstorm,Snow,rain,fog,thunderstorm,snow
2015-06-11,38969,2015,6,11,Thursday,2,17,55,1019,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-12,35367,2015,6,12,Friday,2,19,65,1009,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-13,30566,2015,6,13,Saturday,2,17,80,1009,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-14,25402,2015,6,14,Sunday,2,14,76,1013,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-15,34723,2015,6,15,Monday,2,16,58,1022,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-16,38166,2015,6,16,Tuesday,2,17,55,1025,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-17,38799,2015,6,17,Wednesday,2,19,67,1023,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-18,38875,2015,6,18,Thursday,2,18,55,1021,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-19,36220,2015,6,19,Friday,2,17,53,1022,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-20,26546,2015,6,20,Saturday,2,17,74,1021,10,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-21,30621,2015,6,21,Sunday,3,18,62,1016,21,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-22,29711,2015,6,22,Monday,3,14,69,1011,18,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-23,37663,2015,6,23,Tuesday,3,17,58,1017,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-24,39183,2015,6,24,Wednesday,3,18,57,1020,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-25,38856,2015,6,25,Thursday,3,18,56,1021,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-26,37281,2015,6,26,Friday,3,20,58,1017,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-27,36885,2015,6,27,Saturday,3,18,56,1019,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-28,25846,2015,6,28,Sunday,3,18,67,1019,14,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-06-29,39280,2015,6,29,Monday,3,19,55,1022,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-06-30,43582,2015,6,30,Tuesday,3,22,44,1019,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-01,42891,2015,7,1,Wednesday,3,29,40,1012,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-02,38467,2015,7,2,Thursday,3,21,67,1018,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-03,39940,2015,7,3,Friday,3,20,56,1023,10,8.89,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-04,38640,2015,7,4,Saturday,3,22,67,1017,14,0,1,,1,,TRUE,FALSE,TRUE,FALSE
2015-07-05,29963,2015,7,5,Sunday,3,19,61,1017,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-06,38895,2015,7,6,Monday,3,18,60,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-07,38120,2015,7,7,Tuesday,3,19,59,1009,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-08,41921,2015,7,8,Wednesday,3,17,62,1011,23,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-09,73094,2015,7,9,Thursday,3,17,44,1022,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-07-10,43266,2015,7,10,Friday,3,20,45,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-07-11,42676,2015,7,11,Saturday,3,20,49,1016,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-12,23498,2015,7,12,Sunday,3,19,80,1017,19,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-13,27646,2015,7,13,Monday,3,18,86,1015,16,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-14,35600,2015,7,14,Tuesday,3,20,78,1017,18,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-15,34878,2015,7,15,Wednesday,3,19,76,1018,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-16,39609,2015,7,16,Thursday,3,20,65,1016,13,7.11,1,,1,,TRUE,FALSE,TRUE,FALSE
2015-07-17,38845,2015,7,17,Friday,3,20,67,1011,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-18,38906,2015,7,18,Saturday,3,18,55,1016,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-19,36989,2015,7,19,Sunday,3,19,51,1011,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-20,32140,2015,7,20,Monday,3,19,81,1010,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-21,41001,2015,7,21,Tuesday,3,19,61,1012,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-07-22,38133,2015,7,22,Wednesday,3,19,63,1015,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-23,39368,2015,7,23,Thursday,3,17,58,1017,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-07-24,16135,2015,7,24,Friday,3,15,77,1010,8,28.96,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-25,32982,2015,7,25,Saturday,3,17,61,1012,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-26,12497,2015,7,26,Sunday,3,14,83,1006,14,7.11,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-27,32103,2015,7,27,Monday,3,17,70,1000,27,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-28,36310,2015,7,28,Tuesday,3,17,60,1006,27,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-29,37021,2015,7,29,Wednesday,3,14,65,1011,18,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-30,36350,2015,7,30,Thursday,3,15,56,1018,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-07-31,36932,2015,7,31,Friday,3,16,54,1018,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-01,43492,2015,8,1,Saturday,3,15,59,1016,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-02,43679,2015,8,2,Sunday,3,19,60,1016,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-03,35609,2015,8,3,Monday,3,20,64,1011,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-04,37864,2015,8,4,Tuesday,3,18,59,1013,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-05,39010,2015,8,5,Wednesday,3,18,70,1013,13,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-06,63963,2015,8,6,Thursday,3,19,69,1013,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-07,39788,2015,8,7,Friday,3,18,55,1017,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-08,39362,2015,8,8,Saturday,3,20,62,1023,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-09,40758,2015,8,9,Sunday,3,19,57,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-10,35625,2015,8,10,Monday,3,19,77,1017,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-11,34567,2015,8,11,Tuesday,3,18,67,1020,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-12,36838,2015,8,12,Wednesday,3,19,67,1023,11,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-13,26185,2015,8,13,Thursday,3,18,85,1015,14,7.11,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-14,25638,2015,8,14,Friday,3,18,89,1006,10,0.76,1,1,,,TRUE,TRUE,FALSE,FALSE
2015-08-15,34137,2015,8,15,Saturday,3,17,61,1012,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-16,30948,2015,8,16,Sunday,3,16,60,1017,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-17,36003,2015,8,17,Monday,3,17,56,1017,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-18,34776,2015,8,18,Tuesday,3,17,63,1015,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-19,31903,2015,8,19,Wednesday,3,17,77,1017,13,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-20,32857,2015,8,20,Thursday,3,18,86,1019,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-21,36329,2015,8,21,Friday,3,22,70,1020,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-22,44724,2015,8,22,Saturday,3,23,63,1014,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-08-23,27202,2015,8,23,Sunday,3,18,66,1003,16,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-24,17520,2015,8,24,Monday,3,14,91,1000,10,11.94,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-25,28401,2015,8,25,Tuesday,3,15,85,1008,19,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-26,23969,2015,8,26,Wednesday,3,17,85,1004,21,48.01,1,,1,,TRUE,FALSE,TRUE,FALSE
2015-08-27,30856,2015,8,27,Thursday,3,17,79,1007,16,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-28,33201,2015,8,28,Friday,3,16,70,1016,14,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2015-08-29,22828,2015,8,29,Saturday,3,18,77,1020,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-30,25191,2015,8,30,Sunday,3,18,81,1017,8,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2015-08-31,9709,2015,8,31,Monday,3,14,91,1014,10,10.92,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-01,25739,2015,9,1,Tuesday,3,16,77,1017,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-02,30313,2015,9,2,Wednesday,3,14,74,1017,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-03,31163,2015,9,3,Thursday,3,13,71,1016,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-04,29913,2015,9,4,Friday,3,13,67,1017,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-05,22475,2015,9,5,Saturday,3,12,73,1022,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-06,29539,2015,9,6,Sunday,3,12,66,1028,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-07,31917,2015,9,7,Monday,3,13,73,1030,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2015-09-08,32968,2015,9,8,Tuesday,3,13,73,1028,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-09,33332,2015,9,9,Wednesday,3,16,72,1023,13,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-10,35956,2015,9,10,Thursday,3,17,70,1020,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-11,34690,2015,9,11,Friday,3,17,65,1014,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-12,29143,2015,9,12,Saturday,3,17,66,1008,18,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-13,26342,2015,9,13,Sunday,3,15,73,1006,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-14,25923,2015,9,14,Monday,3,16,81,995,16,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-15,28311,2015,9,15,Tuesday,3,14,78,996,21,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-16,18764,2015,9,16,Wednesday,3,13,90,989,11,16,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-17,32336,2015,9,17,Thursday,3,13,75,999,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-18,30124,2015,9,18,Friday,3,16,81,1011,10,9.91,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-19,33855,2015,9,19,Saturday,3,15,74,1024,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-20,31380,2015,9,20,Sunday,3,14,78,1025,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2015-09-21,23831,2015,9,21,Monday,4,12,89,1012,13,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-22,20567,2015,9,22,Tuesday,4,12,86,1002,10,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-23,34193,2015,9,23,Wednesday,4,12,74,1011,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-24,29537,2015,9,24,Thursday,4,14,75,1014,19,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-25,35064,2015,9,25,Friday,4,13,67,1023,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-26,32955,2015,9,26,Saturday,4,12,69,1029,5,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-27,30024,2015,9,27,Sunday,4,13,71,1033,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-09-28,33341,2015,9,28,Monday,4,13,74,1036,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-29,34591,2015,9,29,Tuesday,4,14,70,1035,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-09-30,35143,2015,9,30,Wednesday,4,14,66,1033,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-01,34845,2015,10,1,Thursday,4,13,69,1031,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-02,35782,2015,10,2,Friday,4,13,73,1025,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-03,29224,2015,10,3,Saturday,4,12,81,1015,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-04,30096,2015,10,4,Sunday,4,12,75,1014,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-05,20833,2015,10,5,Monday,4,14,92,1004,16,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-06,25972,2015,10,6,Tuesday,4,17,90,997,14,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-07,28817,2015,10,7,Wednesday,4,13,86,1008,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-08,33877,2015,10,8,Thursday,4,11,75,1021,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-09,34392,2015,10,9,Friday,4,12,77,1023,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2015-10-10,29683,2015,10,10,Saturday,4,12,82,1020,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-11,27984,2015,10,11,Sunday,4,12,73,1017,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-12,31469,2015,10,12,Monday,4,11,69,1019,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-13,31753,2015,10,13,Tuesday,4,10,71,1023,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-14,30815,2015,10,14,Wednesday,4,9,78,1023,11,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-15,31062,2015,10,15,Thursday,4,11,79,1021,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-16,30295,2015,10,16,Friday,4,12,79,1022,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-17,24555,2015,10,17,Saturday,4,11,76,1020,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-18,23282,2015,10,18,Sunday,4,13,83,1021,10,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-19,30127,2015,10,19,Monday,4,11,83,1025,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-20,32949,2015,10,20,Tuesday,4,12,76,1026,6,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-21,19085,2015,10,21,Wednesday,4,12,92,1018,11,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-22,30539,2015,10,22,Thursday,4,13,71,1017,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-23,30515,2015,10,23,Friday,4,12,73,1021,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-24,17058,2015,10,24,Saturday,4,10,82,1015,11,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-25,23591,2015,10,25,Sunday,4,7,82,1025,8,0.25,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-26,30606,2015,10,26,Monday,4,11,86,1014,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-10-27,32635,2015,10,27,Tuesday,4,14,86,1009,11,0,,1,,,FALSE,TRUE,FALSE,FALSE
2015-10-28,24040,2015,10,28,Wednesday,4,13,87,1007,11,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-29,27534,2015,10,29,Thursday,4,12,92,1012,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-30,24195,2015,10,30,Friday,4,13,87,1018,14,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-10-31,27765,2015,10,31,Saturday,4,13,86,1022,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2015-11-01,23085,2015,11,1,Sunday,4,9,97,1028,3,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2015-11-02,28256,2015,11,2,Monday,4,11,98,1024,5,0.25,,1,,,FALSE,TRUE,FALSE,FALSE
2015-11-03,30911,2015,11,3,Tuesday,4,11,91,1015,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-04,23675,2015,11,4,Wednesday,4,12,93,1014,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-05,24685,2015,11,5,Thursday,4,13,93,1012,14,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-06,25677,2015,11,6,Friday,4,16,92,1015,18,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-07,15031,2015,11,7,Saturday,4,13,89,1019,19,7.87,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-08,18943,2015,11,8,Sunday,4,12,91,1020,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-09,28623,2015,11,9,Monday,4,12,78,1021,26,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-10,29429,2015,11,10,Tuesday,4,15,86,1022,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-11,30049,2015,11,11,Wednesday,4,14,75,1021,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-12,29108,2015,11,12,Thursday,4,13,86,1020,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-13,25410,2015,11,13,Friday,4,10,70,1021,27,1.02,1,1,,,TRUE,TRUE,FALSE,FALSE
2015-11-14,8983,2015,11,14,Saturday,4,11,85,1021,23,7.11,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-15,17711,2015,11,15,Sunday,4,14,75,1012,35,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-16,26676,2015,11,16,Monday,4,13,77,1009,26,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-17,23773,2015,11,17,Tuesday,4,13,80,1004,26,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-18,26636,2015,11,18,Wednesday,4,13,73,1011,35,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-19,23852,2015,11,19,Thursday,4,10,85,1013,24,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-20,25993,2015,11,20,Friday,4,7,78,1008,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-21,12847,2015,11,21,Saturday,4,3,67,1007,21,2.03,1,,,1,TRUE,FALSE,FALSE,TRUE
2015-11-22,13205,2015,11,22,Sunday,4,2,80,1015,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-11-23,24070,2015,11,23,Monday,4,3,80,1024,8,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-24,21348,2015,11,24,Tuesday,4,8,88,1012,16,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-25,26187,2015,11,25,Wednesday,4,8,83,1012,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-26,26826,2015,11,26,Thursday,4,9,90,1020,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-27,23667,2015,11,27,Friday,4,10,89,1011,16,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-28,16523,2015,11,28,Saturday,4,7,73,1011,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-29,11453,2015,11,29,Sunday,4,11,77,1009,32,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-11-30,21886,2015,11,30,Monday,4,11,82,1015,26,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-01,26714,2015,12,1,Tuesday,4,11,77,1022,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-02,27975,2015,12,2,Wednesday,4,12,73,1023,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-03,26038,2015,12,3,Thursday,4,12,81,1019,23,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-04,26130,2015,12,4,Friday,4,9,75,1025,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-05,16667,2015,12,5,Saturday,4,12,67,1019,37,0,,,,,FALSE,FALSE,FALSE,FALSE
2015-12-06,15627,2015,12,6,Sunday,4,13,84,1017,26,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-07,25897,2015,12,7,Monday,4,12,89,1024,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-08,23565,2015,12,8,Tuesday,4,10,80,1022,21,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-09,27739,2015,12,9,Wednesday,4,8,78,1032,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-10,23251,2015,12,10,Thursday,4,11,79,1024,24,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-11,23439,2015,12,11,Friday,4,8,82,1022,18,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-12,16815,2015,12,12,Saturday,4,9,79,1018,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-13,12364,2015,12,13,Sunday,4,8,94,1018,13,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-14,23972,2015,12,14,Monday,4,8,88,1016,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-15,20310,2015,12,15,Tuesday,4,11,96,1016,11,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-16,25740,2015,12,16,Wednesday,4,13,87,1018,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-17,25977,2015,12,17,Thursday,4,13,80,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-18,25886,2015,12,18,Friday,4,12,85,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-19,18883,2015,12,19,Saturday,4,14,79,1012,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-20,13118,2015,12,20,Sunday,4,10,78,1010,24,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-21,18239,2015,12,21,Monday,4,10,84,1014,21,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-22,17571,2015,12,22,Tuesday,1,12,86,1013,27,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-23,18568,2015,12,23,Wednesday,1,11,73,1019,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-24,8968,2015,12,24,Thursday,1,9,73,1013,27,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-25,22871,2015,12,25,Friday,1,10,86,1020,16,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-26,10362,2015,12,26,Saturday,1,14,76,1018,34,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-27,9507,2015,12,27,Sunday,1,12,86,1020,27,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-28,13851,2015,12,28,Monday,1,11,77,1016,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-29,15717,2015,12,29,Tuesday,1,10,82,1018,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-30,12379,2015,12,30,Wednesday,1,12,74,1010,32,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2015-12-31,14024,2015,12,31,Thursday,1,8,74,1012,24,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-01,9922,2016,1,1,Friday,1,4,88,1016,13,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-02,7246,2016,1,2,Saturday,1,9,93,998,24,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-03,4894,2016,1,3,Sunday,1,7,89,991,21,7.11,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-04,20644,2016,1,4,Monday,1,8,89,983,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-05,22934,2016,1,5,Tuesday,1,8,92,985,13,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-01-06,23199,2016,1,6,Wednesday,1,6,94,994,5,0.25,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-01-07,18225,2016,1,7,Thursday,1,7,80,989,23,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-08,20948,2016,1,8,Friday,1,4,87,999,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-09,11674,2016,1,9,Saturday,1,8,87,990,18,7.11,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-10,14447,2016,1,10,Sunday,1,7,82,985,19,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-11,21188,2016,1,11,Monday,1,6,91,983,13,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-12,22924,2016,1,12,Tuesday,1,6,81,998,23,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-13,24726,2016,1,13,Wednesday,1,4,78,1013,19,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-14,22266,2016,1,14,Thursday,1,3,75,1007,19,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-15,22594,2016,1,15,Friday,1,3,74,1020,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-01-16,16258,2016,1,16,Saturday,1,2,79,1029,10,0.51,1,,,1,TRUE,FALSE,FALSE,TRUE
2016-01-17,11826,2016,1,17,Sunday,1,2,88,1025,11,2.03,1,,,1,TRUE,FALSE,FALSE,TRUE
2016-01-18,22905,2016,1,18,Monday,1,2,78,1015,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-19,23919,2016,1,19,Tuesday,1,1,69,1017,3,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-01-20,23919,2016,1,20,Wednesday,1,1,82,1020,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-01-21,23490,2016,1,21,Thursday,1,2,81,1021,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2016-01-22,18431,2016,1,22,Friday,1,7,85,1017,18,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2016-01-23,17424,2016,1,23,Saturday,1,8,91,1029,13,1.02,1,1,,,TRUE,TRUE,FALSE,FALSE
2016-01-24,16474,2016,1,24,Sunday,1,11,92,1026,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
